metric_name,metric_value,scenario,n,salary,i
savings,775610.1955963837,iis,17,200000,1
roi,2.337081383850061,iis,17,200000,1
irr,0.1244213783032242,iis,17,200000,1
twr,0.12303583214610203,iis,17,200000,1
pension,3081.045998968696,iis,17,200000,1
kz,0.18486275993812176,iis,17,200000,1
savings,350620.9567429197,iis,17,200000,2
roi,0.5085550372823778,iis,17,200000,2
irr,0.04450055908163386,iis,17,200000,2
twr,0.0694393158272748,iis,17,200000,2
pension,1392.8121394751633,iis,17,200000,2
kz,0.0835687283685098,iis,17,200000,2
savings,521595.0552714582,iis,17,200000,3
roi,1.2441751781205475,iis,17,200000,3
irr,0.08522267288312202,iis,17,200000,3
twr,0.08301221127470049,iis,17,200000,3
pension,2071.9923065094313,iis,17,200000,3
kz,0.12431953839056586,iis,17,200000,3
savings,939544.4029881612,iis,17,200000,4
roi,3.0424122249985173,iis,17,200000,4
irr,0.14299738101750004,iis,17,200000,4
twr,0.11808128413127772,iis,17,200000,4
pension,3732.260793006011,iis,17,200000,4
kz,0.22393564758036066,iis,17,200000,4
savings,488848.3287754213,iis,17,200000,5
roi,1.1032816055600068,iis,17,200000,5
irr,0.07869264321070024,iis,17,200000,5
twr,0.07829989578868735,iis,17,200000,5
pension,1941.9087010813762,iis,17,200000,5
kz,0.11651452206488257,iis,17,200000,5
savings,460880.81003758014,iis,17,200000,6
roi,0.9829506884802434,iis,17,200000,6
irr,0.07272331728423698,iis,17,200000,6
twr,0.06470188652080688,iis,17,200000,6
pension,1830.8100948516706,iis,17,200000,6
kz,0.10984860569110022,iis,17,200000,6
savings,219350.08721972888,iis,17,200000,7
roi,-0.05624101286600279,iis,17,200000,7
irr,-0.0065170364990546625,iis,17,200000,7
twr,0.0026391329808599373,iis,17,200000,7
pension,871.3496965858236,iis,17,200000,7
kz,0.052280981795149416,iis,17,200000,7
savings,675409.4216979293,iis,17,200000,8
roi,1.9059651619097466,iis,17,200000,8
irr,0.11088614991107071,iis,17,200000,8
twr,0.11212523930744656,iis,17,200000,8
pension,2683.006886968607,iis,17,200000,8
kz,0.1609804132181164,iis,17,200000,8
savings,300398.83988872403,iis,17,200000,9
roi,0.29247318048985455,iis,17,200000,9
irr,0.028100429110330616,iis,17,200000,9
twr,0.02810830352337379,iis,17,200000,9
pension,1193.3090217081547,iis,17,200000,9
kz,0.07159854130248927,iis,17,200000,9
savings,281722.56887755694,iis,17,50000,0
roi,3.8484723143115698,iis,17,50000,0
irr,0.16045079242400306,iis,17,50000,0
twr,0.15312583418835035,iis,17,50000,0
pension,1119.1191123937656,iis,17,50000,0
kz,0.2685885869745037,iis,17,50000,0
savings,297517.60197356634,iis,17,50000,1
roi,4.12030634228723,iis,17,50000,1
irr,0.16566198896633644,iis,17,50000,1
twr,0.14896388441413433,iis,17,50000,1
pension,1181.863547420974,iis,17,50000,1
kz,0.28364725138103375,iis,17,50000,1
savings,180185.15655626656,iis,17,50000,2
roi,2.1010037516470703,iis,17,50000,2
irr,0.11725777367613577,iis,17,50000,2
twr,0.12651149137664364,iis,17,50000,2
pension,715.7703171428265,iis,17,50000,2
kz,0.17178487611427834,iis,17,50000,2
savings,191025.17801906733,iis,17,50000,3
roi,2.287561556221738,iis,17,50000,3
irr,0.12296438200290294,iis,17,50000,3
twr,0.1412040222197175,iis,17,50000,3
pension,758.831386925459,iis,17,50000,3
kz,0.18211953286211016,iis,17,50000,3
savings,126283.92694337021,iis,17,50000,4
roi,1.173358442551999,iis,17,50000,4
irr,0.08199847991797915,iis,17,50000,4
twr,0.09199751850401094,iis,17,50000,4
pension,501.6522346560294,iis,17,50000,4
kz,0.12039653631744705,iis,17,50000,4
savings,127688.9020731328,iis,17,50000,5
roi,1.1975381987074627,iis,17,50000,5
irr,0.08311211366630866,iis,17,50000,5
twr,0.07044664446271875,iis,17,50000,5
pension,507.23337970386757,iis,17,50000,5
kz,0.1217360111289282,iis,17,50000,5
savings,103839.0069869855,iis,17,50000,6
roi,0.7870792266586932,iis,17,50000,6
irr,0.06209432141364868,iis,17,50000,6
twr,0.0665833735693735,iis,17,50000,6
pension,412.4916856825623,iis,17,50000,6
kz,0.09899800456381495,iis,17,50000,6
savings,174069.49873601188,iis,17,50000,7
roi,1.9957526965276804,iis,17,50000,7
irr,0.11387442330557462,iis,17,50000,7
twr,0.12312856396015714,iis,17,50000,7
pension,691.4763829409059,iis,17,50000,7
kz,0.1659543319058174,iis,17,50000,7
savings,90261.52524486584,iis,17,50000,8
roi,0.5534094692550922,iis,17,50000,8
irr,0.0475698077277984,iis,17,50000,8
twr,0.0353920385791433,iis,17,50000,8
pension,358.55628612858646,iis,17,50000,8
kz,0.08605350867086074,iis,17,50000,8
savings,156097.96532130614,iis,17,50000,9
roi,1.6864608902159302,iis,17,50000,9
irr,0.10314272824512116,iis,17,50000,9
twr,0.07293431151201357,iis,17,50000,9
pension,620.0859842108644,iis,17,50000,9
kz,0.14882063621060743,iis,17,50000,9
savings,563445.1377551139,iis,17,100000,0
roi,3.8484723143115698,iis,17,100000,0
irr,0.16045079242400306,iis,17,100000,0
twr,0.15312583418835035,iis,17,100000,0
pension,2238.238224787531,iis,17,100000,0
kz,0.2685885869745037,iis,17,100000,0
savings,595035.2039471327,iis,17,100000,1
roi,4.12030634228723,iis,17,100000,1
irr,0.16566198896633644,iis,17,100000,1
twr,0.14896388441413433,iis,17,100000,1
pension,2363.727094841948,iis,17,100000,1
kz,0.28364725138103375,iis,17,100000,1
savings,360370.3131125331,iis,17,100000,2
roi,2.1010037516470703,iis,17,100000,2
irr,0.11725777367613577,iis,17,100000,2
twr,0.12651149137664364,iis,17,100000,2
pension,1431.540634285653,iis,17,100000,2
kz,0.17178487611427834,iis,17,100000,2
savings,382050.35603813466,iis,17,100000,3
roi,2.287561556221738,iis,17,100000,3
irr,0.12296438200290294,iis,17,100000,3
twr,0.1412040222197175,iis,17,100000,3
pension,1517.662773850918,iis,17,100000,3
kz,0.18211953286211016,iis,17,100000,3
savings,252567.85388674043,iis,17,100000,4
roi,1.173358442551999,iis,17,100000,4
irr,0.08199847991797915,iis,17,100000,4
twr,0.09199751850401094,iis,17,100000,4
pension,1003.3044693120588,iis,17,100000,4
kz,0.12039653631744705,iis,17,100000,4
savings,255377.8041462656,iis,17,100000,5
roi,1.1975381987074627,iis,17,100000,5
irr,0.08311211366630866,iis,17,100000,5
twr,0.07044664446271875,iis,17,100000,5
pension,1014.4667594077351,iis,17,100000,5
kz,0.1217360111289282,iis,17,100000,5
savings,207678.013973971,iis,17,100000,6
roi,0.7870792266586932,iis,17,100000,6
irr,0.06209432141364868,iis,17,100000,6
twr,0.0665833735693735,iis,17,100000,6
pension,824.9833713651246,iis,17,100000,6
kz,0.09899800456381495,iis,17,100000,6
savings,348138.99747202377,iis,17,100000,7
roi,1.9957526965276804,iis,17,100000,7
irr,0.11387442330557462,iis,17,100000,7
twr,0.12312856396015714,iis,17,100000,7
pension,1382.9527658818117,iis,17,100000,7
kz,0.1659543319058174,iis,17,100000,7
savings,180523.0504897317,iis,17,100000,8
roi,0.5534094692550922,iis,17,100000,8
irr,0.0475698077277984,iis,17,100000,8
twr,0.0353920385791433,iis,17,100000,8
pension,717.1125722571729,iis,17,100000,8
kz,0.08605350867086074,iis,17,100000,8
savings,312195.9306426123,iis,17,100000,9
roi,1.6864608902159302,iis,17,100000,9
irr,0.10314272824512116,iis,17,100000,9
twr,0.07293431151201357,iis,17,100000,9
pension,1240.1719684217287,iis,17,100000,9
kz,0.14882063621060743,iis,17,100000,9
savings,1126890.2755102278,iis,17,200000,0
roi,3.8484723143115698,iis,17,200000,0
irr,0.16045079242400306,iis,17,200000,0
twr,0.15312583418835035,iis,17,200000,0
pension,4476.476449575062,iis,17,200000,0
kz,0.2685885869745037,iis,17,200000,0
savings,1190070.4078942654,iis,17,200000,1
roi,4.12030634228723,iis,17,200000,1
irr,0.16566198896633644,iis,17,200000,1
twr,0.14896388441413433,iis,17,200000,1
pension,4727.454189683896,iis,17,200000,1
kz,0.28364725138103375,iis,17,200000,1
savings,720740.6262250663,iis,17,200000,2
roi,2.1010037516470703,iis,17,200000,2
irr,0.11725777367613577,iis,17,200000,2
twr,0.12651149137664364,iis,17,200000,2
pension,2863.081268571306,iis,17,200000,2
kz,0.17178487611427834,iis,17,200000,2
savings,764100.7120762693,iis,17,200000,3
roi,2.287561556221738,iis,17,200000,3
irr,0.12296438200290294,iis,17,200000,3
twr,0.1412040222197175,iis,17,200000,3
pension,3035.325547701836,iis,17,200000,3
kz,0.18211953286211016,iis,17,200000,3
savings,505135.70777348086,iis,17,200000,4
roi,1.173358442551999,iis,17,200000,4
irr,0.08199847991797915,iis,17,200000,4
twr,0.09199751850401094,iis,17,200000,4
pension,2006.6089386241176,iis,17,200000,4
kz,0.12039653631744705,iis,17,200000,4
savings,510755.6082925312,iis,17,200000,5
roi,1.1975381987074627,iis,17,200000,5
irr,0.08311211366630866,iis,17,200000,5
twr,0.07044664446271875,iis,17,200000,5
pension,2028.9335188154703,iis,17,200000,5
kz,0.1217360111289282,iis,17,200000,5
savings,415356.027947942,iis,17,200000,6
roi,0.7870792266586932,iis,17,200000,6
irr,0.06209432141364868,iis,17,200000,6
twr,0.0665833735693735,iis,17,200000,6
pension,1649.9667427302493,iis,17,200000,6
kz,0.09899800456381495,iis,17,200000,6
savings,696277.9949440475,iis,17,200000,7
roi,1.9957526965276804,iis,17,200000,7
irr,0.11387442330557462,iis,17,200000,7
twr,0.12312856396015714,iis,17,200000,7
pension,2765.9055317636235,iis,17,200000,7
kz,0.1659543319058174,iis,17,200000,7
savings,361046.1009794634,iis,17,200000,8
roi,0.5534094692550922,iis,17,200000,8
irr,0.0475698077277984,iis,17,200000,8
twr,0.0353920385791433,iis,17,200000,8
pension,1434.2251445143459,iis,17,200000,8
kz,0.08605350867086074,iis,17,200000,8
savings,624391.8612852246,iis,17,200000,9
roi,1.6864608902159302,iis,17,200000,9
irr,0.10314272824512116,iis,17,200000,9
twr,0.07293431151201357,iis,17,200000,9
pension,2480.3439368434574,iis,17,200000,9
kz,0.14882063621060743,iis,17,200000,9
savings,198521.74939481216,pds,18,50000,0
roi,2.225179483085068,pds,18,50000,0
irr,0.11424004423502954,pds,18,50000,0
twr,0.1394290625410226,pds,18,50000,0
pension,818.9064131489675,pds,18,50000,0
kz,0.1965375391557522,pds,18,50000,0
savings,234267.4785213983,pds,18,50000,1
roi,2.8059037238215576,pds,18,50000,1
irr,0.1293525526497823,pds,18,50000,1
twr,0.15577577984761382,pds,18,50000,1
pension,966.358301487063,pds,18,50000,1
kz,0.23192599235689512,pds,18,50000,1
savings,174225.30495772642,pds,18,50000,2
roi,1.8304600412642869,pds,18,50000,2
irr,0.10220283962709464,pds,18,50000,2
twr,0.13262909202785345,pds,18,50000,2
pension,718.6830662013357,pds,18,50000,2
kz,0.17248393588832056,pds,18,50000,2
savings,137748.70921176963,pds,18,50000,3
roi,1.237862159312909,pds,18,50000,3
irr,0.08021679775174628,pds,18,50000,3
twr,0.11311406940763402,pds,18,50000,3
pension,568.2163376072799,pds,18,50000,3
kz,0.13637192102574716,pds,18,50000,3
savings,197966.78338441477,pds,18,50000,4
roi,2.2161635188594877,pds,18,50000,4
irr,0.11398311514393988,pds,18,50000,4
twr,0.13574845558692217,pds,18,50000,4
pension,816.6171666236899,pds,18,50000,4
kz,0.19598811998968554,pds,18,50000,4
savings,165721.59370377,pds,18,50000,5
roi,1.6923089563078666,pds,18,50000,5
irr,0.09755690602634837,pds,18,50000,5
twr,0.12845558746442975,pds,18,50000,5
pension,683.6050775040734,pds,18,50000,5
kz,0.1640652186009776,pds,18,50000,5
savings,255927.30489339924,pds,18,50000,6
roi,3.1577887330717727,pds,18,50000,6
irr,0.1373636349230185,pds,18,50000,6
twr,0.16056389416449135,pds,18,50000,6
pension,1055.7055431761805,pds,18,50000,6
kz,0.2533693303622833,pds,18,50000,6
savings,134522.4169903189,pds,18,50000,7
roi,1.185447894826623,pds,18,50000,7
irr,0.07797209849284825,pds,18,50000,7
twr,0.11077918512380958,pds,18,50000,7
pension,554.9078139876121,pds,18,50000,7
kz,0.1331778753570269,pds,18,50000,7
savings,171381.54086408945,pds,18,50000,8
roi,1.7842603193824704,pds,18,50000,8
irr,0.10067696358267608,pds,18,50000,8
twr,0.1299044210097453,pds,18,50000,8
pension,706.9524791958248,pds,18,50000,8
kz,0.16966859500699794,pds,18,50000,8
savings,189241.69254351672,pds,18,50000,9
roi,2.0744159065505,pds,18,50000,9
irr,0.10983925451229637,pds,18,50000,9
twr,0.13992576081231545,pds,18,50000,9
pension,780.6259824501665,pds,18,50000,9
kz,0.18735023578803994,pds,18,50000,9
savings,325307.463358589,pds,18,100000,0
roi,1.6424685449250482,pds,18,100000,0
irr,0.09581716914838134,pds,18,100000,0
twr,0.11166954408241159,pds,18,100000,0
pension,1341.9001635925179,pds,18,100000,0
kz,0.16102801963110214,pds,18,100000,0
savings,381242.5890614682,pds,18,100000,1
roi,2.09682888667767,pds,18,100000,1
irr,0.11050793554717031,pds,18,100000,1
twr,0.12856565044259338,pds,18,100000,1
pension,1572.6337396264719,pds,18,100000,1
kz,0.1887160487551766,pds,18,100000,1
savings,285550.46393093973,pds,18,100000,2
roi,1.3195229249766933,pds,18,100000,2
irr,0.08360143440800782,pds,18,100000,2
twr,0.1053666493720462,pds,18,100000,2
pension,1177.9017004613413,pds,18,100000,2
kz,0.14134820405536094,pds,18,100000,2
savings,228178.40804082208,pds,18,100000,3
roi,0.8534904168930911,pds,18,100000,3
irr,0.06221285146229327,pds,18,100000,3
twr,0.08591636335809305,pds,18,100000,3
pension,941.2407570272708,pds,18,100000,3
kz,0.11294889084327249,pds,18,100000,3
savings,325192.3549242581,pds,18,100000,4
roi,1.6415335205212593,pds,18,100000,4
irr,0.09578419212600608,pds,18,100000,4
twr,0.1073868664516795,pds,18,100000,4
pension,1341.4253388674263,pds,18,100000,4
kz,0.16097104066409115,pds,18,100000,4
savings,272016.44533265574,pds,18,100000,5
roi,1.2095862574832275,pds,18,100000,5
irr,0.07901312168726649,pds,18,100000,5
twr,0.1011846679779258,pds,18,100000,5
pension,1122.0735876243416,pds,18,100000,5
kz,0.134648830514921,pds,18,100000,5
savings,415343.2022449341,pds,18,100000,6
roi,2.3738277503669307,pds,18,100000,6
irr,0.11836886830605464,pds,18,100000,6
twr,0.13284476420045133,pds,18,100000,6
pension,1713.299489920239,pds,18,100000,6
kz,0.20559593879042867,pds,18,100000,6
savings,222549.34863225004,pds,18,100000,7
roi,0.8077656361853408,pds,18,100000,7
irr,0.05979800850792216,pds,18,100000,7
twr,0.08331611186875221,pds,18,100000,7
pension,918.0207679644673,pds,18,100000,7
kz,0.11016249215573606,pds,18,100000,7
savings,281115.51748718636,pds,18,100000,8
roi,1.2834979092729273,pds,18,100000,8
irr,0.0821246617782827,pds,18,100000,8
twr,0.10238420496720635,pds,18,100000,8
pension,1159.6074526228383,pds,18,100000,8
kz,0.1391528943147406,pds,18,100000,8
savings,309909.19931996975,pds,18,100000,9
roi,1.5173886345276357,pds,18,100000,9
irr,0.09128944031694575,pds,18,100000,9
twr,0.1129645109154791,pds,18,100000,9
pension,1278.3819989026197,pds,18,100000,9
kz,0.15340583986831435,pds,18,100000,9
savings,578878.8912861429,pds,18,200000,0
roi,1.3511130758450394,pds,18,200000,0
irr,0.08487588209783392,pds,18,200000,0
twr,0.09409449505310996,pds,18,200000,0
pension,2387.8876644796196,pds,18,200000,0
kz,0.14327325986877718,pds,18,200000,0
savings,675192.8101416073,pds,18,200000,1
roi,1.742291468105723,pds,18,200000,1
irr,0.09926693242107887,pds,18,200000,1
twr,0.1113989274153393,pds,18,200000,1
pension,2785.1846159052866,pds,18,200000,1
kz,0.16711107695431718,pds,18,200000,1
savings,508200.7818773662,pds,18,200000,2
roi,1.064054366832896,pds,18,200000,2
irr,0.07253714098414754,pds,18,200000,2
twr,0.08812407616457274,pds,18,200000,2
pension,2096.3389689813516,pds,18,200000,2
kz,0.1257803381388811,pds,18,200000,2
savings,409037.8056989269,pds,18,200000,3
roi,0.6613045456831819,pds,18,200000,3
irr,0.051575682352137164,pds,18,200000,3
twr,0.06868813068657387,pds,18,200000,3
pension,1687.2895958672523,pds,18,200000,3
kz,0.10123737575203513,pds,18,200000,3
savings,579643.4980039442,pds,18,200000,4
roi,1.354218521352143,pds,18,200000,4
irr,0.08500015289925389,pds,18,200000,4
twr,0.08938717642284533,pds,18,200000,4
pension,2391.041683354897,pds,18,200000,4
kz,0.14346250100129382,pds,18,200000,4
savings,484606.14859042707,pds,18,200000,5
roi,0.9682249080709071,pds,18,200000,5
irr,0.06799090155505039,pds,18,200000,5
twr,0.08393319364638563,pds,18,200000,5
pension,1999.0106078648769,pds,18,200000,5
kz,0.1199406364718926,pds,18,200000,5
savings,734174.9969480044,pds,18,200000,6
roi,1.9818472590145122,pds,18,200000,6
irr,0.10702098231042423,pds,18,200000,6
twr,0.1153336690482365,pds,18,200000,6
pension,3028.487383408358,pds,18,200000,6
kz,0.18170924300450145,pds,18,200000,6
savings,398603.2119161121,pds,18,200000,7
roi,0.6189245068646987,pds,18,200000,7
irr,0.04904332500076136,pds,18,200000,7
twr,0.06589919363482366,pds,18,200000,7
pension,1644.2466759181766,pds,18,200000,7
kz,0.09865480055509059,pds,18,200000,7
savings,500583.47073338006,pds,18,200000,8
roi,1.033116704218155,pds,18,200000,8
irr,0.07109544740450735,pds,18,200000,8
twr,0.0849619944961082,pds,18,200000,8
pension,2064.9173994768653,pds,18,200000,8
kz,0.12389504396861191,pds,18,200000,8
savings,551244.2128728756,pds,18,200000,9
roi,1.2388749985162029,pds,18,200000,9
irr,0.08025960276003063,pds,18,200000,9
twr,0.09594455849269479,pds,18,200000,9
pension,2273.894031807525,pds,18,200000,9
kz,0.1364336419084515,pds,18,200000,9
savings,176707.90950344093,iis,18,50000,0
roi,1.8707923739676848,iis,18,50000,0
irr,0.10351312298381998,iis,18,50000,0
twr,0.09897336517213318,iis,18,50000,0
pension,728.9238624364888,iis,18,50000,0
kz,0.1749417269847573,iis,18,50000,0
savings,101707.8617850862,iis,18,50000,1
roi,0.6523434338942209,iis,18,50000,1
irr,0.051046352090837965,iis,18,50000,1
twr,0.057874984172259,iis,18,50000,1
pension,419.5470800422658,iis,18,50000,1
kz,0.10069129921014379,iis,18,50000,1
savings,136957.87025704296,iis,18,50000,2
roi,1.2250142090052762,iis,18,50000,2
irr,0.0796719579494023,iis,18,50000,2
twr,0.080074579801654,iis,18,50000,2
pension,564.9541102001169,iis,18,50000,2
kz,0.13558898644802805,iis,18,50000,2
savings,107394.85436797395,iis,18,50000,3
roi,0.744734176242101,iis,18,50000,3
irr,0.05635464729054718,iis,18,50000,3
twr,0.06691076034049126,iis,18,50000,3
pension,443.0060446738715,iis,18,50000,3
kz,0.10632145072172915,iis,18,50000,3
savings,108043.24766685226,iis,18,50000,4
roi,0.7552679579102913,iis,18,50000,4
irr,0.056939716616483116,iis,18,50000,4
twr,0.06950089888903643,iis,18,50000,4
pension,445.68068073925434,iis,18,50000,4
kz,0.10696336337742103,iis,18,50000,4
savings,194177.91373377215,iis,18,50000,5
roi,2.154609635224128,iis,18,50000,5
irr,0.11220815726935562,iis,18,50000,5
twr,0.10802044231763763,iis,18,50000,5
pension,800.9879992153061,iis,18,50000,5
kz,0.19223711981167346,iis,18,50000,5
savings,101974.24230233047,iis,18,50000,6
roi,0.6566710452593676,iis,18,50000,6
irr,0.05130238619755101,iis,18,50000,6
twr,0.058809922741224874,iis,18,50000,6
pension,420.6459053073779,iis,18,50000,6
kz,0.1009550172737707,iis,18,50000,6
savings,183523.80133241406,iis,18,50000,7
roi,1.981523185844692,iis,18,50000,7
irr,0.1070109515556581,iis,18,50000,7
twr,0.12137839262653993,iis,18,50000,7
pension,757.0395603239547,iis,18,50000,7
kz,0.1816894944777491,iis,18,50000,7
savings,180505.69280140457,iis,18,50000,8
roi,1.9324910684993157,iis,18,50000,8
irr,0.10547964268202747,iis,18,50000,8
twr,0.09718335567157244,iis,18,50000,8
pension,744.5897988285128,iis,18,50000,8
kz,0.17870155171884305,iis,18,50000,8
savings,148646.84517887863,iis,18,50000,9
roi,1.4149130095705782,iis,18,50000,9
irr,0.08739361689279201,iis,18,50000,9
twr,0.0858075719913356,iis,18,50000,9
pension,613.171378866191,iis,18,50000,9
kz,0.14716113092788585,iis,18,50000,9
savings,353415.81900688185,iis,18,100000,0
roi,1.8707923739676848,iis,18,100000,0
irr,0.10351312298381998,iis,18,100000,0
twr,0.09897336517213318,iis,18,100000,0
pension,1457.8477248729776,iis,18,100000,0
kz,0.1749417269847573,iis,18,100000,0
savings,203415.7235701724,iis,18,100000,1
roi,0.6523434338942209,iis,18,100000,1
irr,0.051046352090837965,iis,18,100000,1
twr,0.057874984172259,iis,18,100000,1
pension,839.0941600845316,iis,18,100000,1
kz,0.10069129921014379,iis,18,100000,1
savings,273915.7405140859,iis,18,100000,2
roi,1.2250142090052762,iis,18,100000,2
irr,0.0796719579494023,iis,18,100000,2
twr,0.080074579801654,iis,18,100000,2
pension,1129.9082204002339,iis,18,100000,2
kz,0.13558898644802805,iis,18,100000,2
savings,214789.7087359479,iis,18,100000,3
roi,0.744734176242101,iis,18,100000,3
irr,0.05635464729054718,iis,18,100000,3
twr,0.06691076034049126,iis,18,100000,3
pension,886.012089347743,iis,18,100000,3
kz,0.10632145072172915,iis,18,100000,3
savings,216086.49533370452,iis,18,100000,4
roi,0.7552679579102913,iis,18,100000,4
irr,0.056939716616483116,iis,18,100000,4
twr,0.06950089888903643,iis,18,100000,4
pension,891.3613614785087,iis,18,100000,4
kz,0.10696336337742103,iis,18,100000,4
savings,388355.8274675443,iis,18,100000,5
roi,2.154609635224128,iis,18,100000,5
irr,0.11220815726935562,iis,18,100000,5
twr,0.10802044231763763,iis,18,100000,5
pension,1601.9759984306122,iis,18,100000,5
kz,0.19223711981167346,iis,18,100000,5
savings,203948.48460466095,iis,18,100000,6
roi,0.6566710452593676,iis,18,100000,6
irr,0.05130238619755101,iis,18,100000,6
twr,0.058809922741224874,iis,18,100000,6
pension,841.2918106147558,iis,18,100000,6
kz,0.1009550172737707,iis,18,100000,6
savings,367047.6026648281,iis,18,100000,7
roi,1.981523185844692,iis,18,100000,7
irr,0.1070109515556581,iis,18,100000,7
twr,0.12137839262653993,iis,18,100000,7
pension,1514.0791206479093,iis,18,100000,7
kz,0.1816894944777491,iis,18,100000,7
savings,361011.38560280914,iis,18,100000,8
roi,1.9324910684993157,iis,18,100000,8
irr,0.10547964268202747,iis,18,100000,8
twr,0.09718335567157244,iis,18,100000,8
pension,1489.1795976570256,iis,18,100000,8
kz,0.17870155171884305,iis,18,100000,8
savings,297293.69035775727,iis,18,100000,9
roi,1.4149130095705782,iis,18,100000,9
irr,0.08739361689279201,iis,18,100000,9
twr,0.0858075719913356,iis,18,100000,9
pension,1226.342757732382,iis,18,100000,9
kz,0.14716113092788585,iis,18,100000,9
savings,706831.6380137637,iis,18,200000,0
roi,1.8707923739676848,iis,18,200000,0
irr,0.10351312298381998,iis,18,200000,0
twr,0.09897336517213318,iis,18,200000,0
pension,2915.695449745955,iis,18,200000,0
kz,0.1749417269847573,iis,18,200000,0
savings,406831.4471403448,iis,18,200000,1
roi,0.6523434338942209,iis,18,200000,1
irr,0.051046352090837965,iis,18,200000,1
twr,0.057874984172259,iis,18,200000,1
pension,1678.1883201690632,iis,18,200000,1
kz,0.10069129921014379,iis,18,200000,1
savings,547831.4810281718,iis,18,200000,2
roi,1.2250142090052762,iis,18,200000,2
irr,0.0796719579494023,iis,18,200000,2
twr,0.080074579801654,iis,18,200000,2
pension,2259.8164408004677,iis,18,200000,2
kz,0.13558898644802805,iis,18,200000,2
savings,429579.4174718958,iis,18,200000,3
roi,0.744734176242101,iis,18,200000,3
irr,0.05635464729054718,iis,18,200000,3
twr,0.06691076034049126,iis,18,200000,3
pension,1772.024178695486,iis,18,200000,3
kz,0.10632145072172915,iis,18,200000,3
savings,432172.99066740903,iis,18,200000,4
roi,0.7552679579102913,iis,18,200000,4
irr,0.056939716616483116,iis,18,200000,4
twr,0.06950089888903643,iis,18,200000,4
pension,1782.7227229570174,iis,18,200000,4
kz,0.10696336337742103,iis,18,200000,4
savings,776711.6549350886,iis,18,200000,5
roi,2.154609635224128,iis,18,200000,5
irr,0.11220815726935562,iis,18,200000,5
twr,0.10802044231763763,iis,18,200000,5
pension,3203.9519968612244,iis,18,200000,5
kz,0.19223711981167346,iis,18,200000,5
savings,407896.9692093219,iis,18,200000,6
roi,0.6566710452593676,iis,18,200000,6
irr,0.05130238619755101,iis,18,200000,6
twr,0.058809922741224874,iis,18,200000,6
pension,1682.5836212295117,iis,18,200000,6
kz,0.1009550172737707,iis,18,200000,6
savings,734095.2053296563,iis,18,200000,7
roi,1.981523185844692,iis,18,200000,7
irr,0.1070109515556581,iis,18,200000,7
twr,0.12137839262653993,iis,18,200000,7
pension,3028.1582412958187,iis,18,200000,7
kz,0.1816894944777491,iis,18,200000,7
savings,722022.7712056183,iis,18,200000,8
roi,1.9324910684993157,iis,18,200000,8
irr,0.10547964268202747,iis,18,200000,8
twr,0.09718335567157244,iis,18,200000,8
pension,2978.3591953140512,iis,18,200000,8
kz,0.17870155171884305,iis,18,200000,8
savings,594587.3807155145,iis,18,200000,9
roi,1.4149130095705782,iis,18,200000,9
irr,0.08739361689279201,iis,18,200000,9
twr,0.0858075719913356,iis,18,200000,9
pension,2452.685515464764,iis,18,200000,9
kz,0.14716113092788585,iis,18,200000,9
savings,113062.96331467527,iis,18,50000,0
roi,0.8368181354985559,iis,18,50000,0
irr,0.061340136400722445,iis,18,50000,0
twr,0.05027333116553523,iis,18,50000,0
pension,466.3871139069943,iis,18,50000,0
kz,0.11193290733767862,iis,18,50000,0
savings,107107.36425793472,iis,18,50000,1
roi,0.740063618948933,iis,18,50000,1
irr,0.05609396400601252,iis,18,50000,1
twr,0.045656318389956096,iis,18,50000,1
pension,441.8201418922079,iis,18,50000,1
kz,0.10603683405412989,iis,18,50000,1
savings,105234.49266605104,iis,18,50000,2
roi,0.7096369928940552,iis,18,50000,2
irr,0.054376249114160835,iis,18,50000,2
twr,0.07337741595843728,iis,18,50000,2
pension,434.0945069818088,iis,18,50000,2
kz,0.1041826816756341,iis,18,50000,2
savings,208525.7210945649,iis,18,50000,3
roi,2.3877037625343673,iis,18,50000,3
irr,0.118744342227181,iis,18,50000,3
twr,0.10404877587064276,iis,18,50000,3
pension,860.1730079017458,iis,18,50000,3
kz,0.20644152189641898,iis,18,50000,3
savings,108191.45414864246,iis,18,50000,4
roi,0.7576757167870246,iis,18,50000,4
irr,0.05707289555462469,iis,18,50000,4
twr,0.08011833090938048,iis,18,50000,4
pension,446.2920356098326,iis,18,50000,4
kz,0.10711008854635982,iis,18,50000,4
savings,111386.31847516289,iis,18,50000,5
roi,0.8095794044612747,iis,18,50000,5
irr,0.05989509347441491,iis,18,50000,5
twr,0.0652592096609328,iis,18,50000,5
pension,459.4709184985042,iis,18,50000,5
kz,0.110273020439641,iis,18,50000,5
savings,158558.58031614224,iis,18,50000,6
roi,1.5759388160825942,iis,18,50000,6
irr,0.0934385975506995,iis,18,50000,6
twr,0.08593214927500936,iis,18,50000,6
pension,654.057495848753,iis,18,50000,6
kz,0.1569737990037007,iis,18,50000,6
savings,139307.46340575046,iis,18,50000,7
roi,1.2631856418075236,iis,18,50000,7
irr,0.0812806959233805,iis,18,50000,7
twr,0.08952315201962002,iis,18,50000,7
pension,574.6462316106577,iis,18,50000,7
kz,0.13791509558655782,iis,18,50000,7
savings,106915.54583156918,iis,18,50000,8
roi,0.7369473414877594,iis,18,50000,8
irr,0.05591959410715308,iis,18,50000,8
