TRADEDATE;YIELD
05.03.2012;7,32
06.03.2012;7,31
07.03.2012;7,34
11.03.2012;7,46
12.03.2012;7,32
13.03.2012;7,26
14.03.2012;7,23
15.03.2012;7,23
16.03.2012;7,22
19.03.2012;7,26
20.03.2012;7,26
21.03.2012;7,28
22.03.2012;7,29
23.03.2012;7,3
26.03.2012;7,28
27.03.2012;7,28
28.03.2012;7,27
29.03.2012;7,28
30.03.2012;7,25
02.04.2012;7,37
03.04.2012;7,33
04.04.2012;7,36
05.04.2012;7,39
06.04.2012;7,36
09.04.2012;7,45
10.04.2012;7,46
11.04.2012;7,46
12.04.2012;7,45
13.04.2012;7,46
16.04.2012;7,5
17.04.2012;7,45
18.04.2012;7,44
19.04.2012;7,49
20.04.2012;7,41
23.04.2012;7,47
24.04.2012;7,45
25.04.2012;7,45
26.04.2012;7,42
27.04.2012;7,43
28.04.2012;7,44
02.05.2012;7,43
03.05.2012;7,41
04.05.2012;7,42
05.05.2012;7,46
07.05.2012;8,23
08.05.2012;8,23
10.05.2012;7,48
11.05.2012;7,51
12.05.2012;7,46
14.05.2012;7,62
15.05.2012;7,65
16.05.2012;7,83
17.05.2012;7,86
18.05.2012;7,98
21.05.2012;7,89
22.05.2012;7,84
23.05.2012;7,95
24.05.2012;8
25.05.2012;7,97
28.05.2012;8,02
29.05.2012;8,01
30.05.2012;8,03
31.05.2012;8,02
01.06.2012;8,34
04.06.2012;8,24
05.06.2012;8,22
06.06.2012;8,1
07.06.2012;8,06
08.06.2012;8,09
09.06.2012;8
13.06.2012;8,14
14.06.2012;8,15
15.06.2012;8,05
18.06.2012;8,15
19.06.2012;8,23
20.06.2012;8,12
21.06.2012;8,14
22.06.2012;8,16
25.06.2012;8,15
26.06.2012;8,18
27.06.2012;8,15
28.06.2012;8,24
29.06.2012;8,08
02.07.2012;7,92
03.07.2012;7,86
04.07.2012;7,79
05.07.2012;7,8
06.07.2012;7,82
09.07.2012;7,82
10.07.2012;7,82
11.07.2012;7,82
12.07.2012;7,76
13.07.2012;7,68
16.07.2012;7,57
17.07.2012;7,51
18.07.2012;7,5
19.07.2012;7,56
20.07.2012;7,6
23.07.2012;7,76
24.07.2012;7,78
25.07.2012;7,79
26.07.2012;7,71
27.07.2012;7,66
30.07.2012;7,69
31.07.2012;7,64
01.08.2012;7,61
02.08.2012;7,61
03.08.2012;7,6
06.08.2012;7,53
07.08.2012;7,5
08.08.2012;7,51
09.08.2012;7,52
10.08.2012;7,58
13.08.2012;7,58
14.08.2012;7,54
15.08.2012;7,57
16.08.2012;7,56
17.08.2012;7,56
20.08.2012;7,56
21.08.2012;7,54
22.08.2012;7,53
23.08.2012;7,5
24.08.2012;7,53
27.08.2012;7,5
28.08.2012;7,52
29.08.2012;7,5
30.08.2012;7,52
31.08.2012;7,51
03.09.2012;7,49
04.09.2012;7,43
05.09.2012;7,44
06.09.2012;7,4
07.09.2012;7,39
10.09.2012;7,43
11.09.2012;7,41
12.09.2012;7,4
13.09.2012;7,42
14.09.2012;7,4
17.09.2012;7,42
18.09.2012;7,44
19.09.2012;7,45
20.09.2012;7,48
21.09.2012;7,44
24.09.2012;7,46
25.09.2012;7,45
26.09.2012;7,45
27.09.2012;7,42
28.09.2012;7,42
01.10.2012;7,43
02.10.2012;7,43
03.10.2012;7,41
04.10.2012;7,38
05.10.2012;7,33
08.10.2012;7,33
09.10.2012;7,3
10.10.2012;7,28
11.10.2012;7,25
12.10.2012;7,2
15.10.2012;7,18
16.10.2012;7,13
17.10.2012;7,09
18.10.2012;7,1
19.10.2012;7,09
22.10.2012;7,12
23.10.2012;7,11
24.10.2012;7,13
25.10.2012;7,12
26.10.2012;7,13
29.10.2012;7,15
30.10.2012;7,13
31.10.2012;7,11
01.11.2012;7,14
02.11.2012;7,17
06.11.2012;7,17
07.11.2012;7,17
08.11.2012;7,14
09.11.2012;7,2
12.11.2012;7,14
13.11.2012;7,15
14.11.2012;7,18
15.11.2012;7,14
16.11.2012;7,18
19.11.2012;7,1
20.11.2012;7,07
21.11.2012;6,97
22.11.2012;6,92
23.11.2012;6,92
26.11.2012;6,94
27.11.2012;6,94
28.11.2012;6,95
29.11.2012;6,87
30.11.2012;6,83
03.12.2012;6,73
04.12.2012;6,7
05.12.2012;6,71
06.12.2012;6,74
07.12.2012;6,71
10.12.2012;6,65
11.12.2012;6,63
12.12.2012;6,55
13.12.2012;6,6
14.12.2012;6,56
17.12.2012;6,56
18.12.2012;6,56
19.12.2012;6,59
20.12.2012;6,6
21.12.2012;6,59
24.12.2012;6,63
25.12.2012;6,62
26.12.2012;6,61
27.12.2012;6,59
28.12.2012;6,58
08.01.2013;6,79
09.01.2013;6,54
10.01.2013;6,36
11.01.2013;6,38
14.01.2013;6,39
15.01.2013;6,38
16.01.2013;6,46
17.01.2013;6,51
18.01.2013;6,41
21.01.2013;6,42
22.01.2013;6,46
23.01.2013;6,39
24.01.2013;6,37
25.01.2013;6,32
28.01.2013;6,32
29.01.2013;6,33
30.01.2013;6,33
31.01.2013;6,37
01.02.2013;6,41
04.02.2013;6,4
05.02.2013;6,46
06.02.2013;6,4
07.02.2013;6,4
08.02.2013;6,33
11.02.2013;6,36
12.02.2013;6,37
13.02.2013;6,36
14.02.2013;6,36
15.02.2013;6,37
18.02.2013;6,39
19.02.2013;6,39
20.02.2013;6,35
21.02.2013;6,36
22.02.2013;6,38
25.02.2013;6,37
26.02.2013;6,4
27.02.2013;6,38
28.02.2013;6,38
01.03.2013;6,52
04.03.2013;6,54
05.03.2013;6,64
06.03.2013;6,59
07.03.2013;6,56
11.03.2013;6,59
12.03.2013;6,61
13.03.2013;6,63
14.03.2013;6,65
15.03.2013;6,7
18.03.2013;6,78
19.03.2013;6,74
20.03.2013;6,73
21.03.2013;6,73
22.03.2013;6,72
25.03.2013;6,71
26.03.2013;6,72
27.03.2013;6,72
28.03.2013;6,68
29.03.2013;6,64
01.04.2013;6,76
02.04.2013;6,74
03.04.2013;6,88
04.04.2013;6,86
05.04.2013;6,76
08.04.2013;6,64
09.04.2013;6,53
10.04.2013;6,51
11.04.2013;6,5
12.04.2013;6,54
15.04.2013;6,62
16.04.2013;6,77
17.04.2013;6,63
18.04.2013;6,68
19.04.2013;6,53
22.04.2013;6,64
23.04.2013;6,49
24.04.2013;6,46
25.04.2013;6,46
26.04.2013;6,43
29.04.2013;6,38
30.04.2013;6,36
02.05.2013;6,35
03.05.2013;6,24
06.05.2013;6,41
07.05.2013;6,37
08.05.2013;6,44
10.05.2013;6,54
13.05.2013;6,48
14.05.2013;6,49
15.05.2013;6,49
16.05.2013;6,49
17.05.2013;6,48
20.05.2013;6,51
21.05.2013;6,63
22.05.2013;6,65
23.05.2013;6,75
24.05.2013;6,77
27.05.2013;6,64
28.05.2013;6,77
29.05.2013;6,85
30.05.2013;6,93
31.05.2013;7
03.06.2013;7,11
04.06.2013;7,07
05.06.2013;7,01
06.06.2013;7,12
07.06.2013;7,19
10.06.2013;7,24
11.06.2013;7,37
13.06.2013;7,25
14.06.2013;7,08
17.06.2013;7,11
18.06.2013;7,2
19.06.2013;7,23
20.06.2013;7,42
21.06.2013;7,43
24.06.2013;7,72
25.06.2013;7,64
26.06.2013;7,56
27.06.2013;7,38
28.06.2013;7,3
01.07.2013;7,31
02.07.2013;7,23
03.07.2013;7,25
04.07.2013;7,26
05.07.2013;7,28
08.07.2013;7,27
09.07.2013;7,19
10.07.2013;7,16
11.07.2013;7,15
12.07.2013;7,09
15.07.2013;7,06
16.07.2013;7,02
17.07.2013;6,97
18.07.2013;6,95
19.07.2013;6,95
22.07.2013;6,96
23.07.2013;6,95
24.07.2013;6,98
25.07.2013;7,05
26.07.2013;7,06
29.07.2013;7,12
30.07.2013;7,13
31.07.2013;7,16
01.08.2013;7,13
02.08.2013;7,16
05.08.2013;7,09
06.08.2013;7,1
07.08.2013;7,09
08.08.2013;7,04
09.08.2013;7,06
12.08.2013;7,06
13.08.2013;7,08
14.08.2013;7,11
15.08.2013;7,1
16.08.2013;7,11
19.08.2013;7,17
20.08.2013;7,2
21.08.2013;7,25
22.08.2013;7,38
23.08.2013;7,33
26.08.2013;7,3
27.08.2013;7,38
28.08.2013;7,42
29.08.2013;7,41
30.08.2013;7,35
02.09.2013;7,36
03.09.2013;7,38
04.09.2013;7,39
05.09.2013;7,41
06.09.2013;7,41
09.09.2013;7,38
10.09.2013;7,35
11.09.2013;7,23
12.09.2013;7,14
13.09.2013;7,12
16.09.2013;7,06
17.09.2013;7,14
18.09.2013;7,14
19.09.2013;6,99
20.09.2013;7,02
23.09.2013;7,07
24.09.2013;7,04
25.09.2013;7,12
26.09.2013;7,11
27.09.2013;7,15
30.09.2013;7,17
01.10.2013;7,16
02.10.2013;7,15
03.10.2013;7,11
04.10.2013;7,11
07.10.2013;7,11
08.10.2013;7,15
09.10.2013;7,14
10.10.2013;7,2
11.10.2013;7,14
14.10.2013;7,17
15.10.2013;7,21
16.10.2013;7,15
17.10.2013;7,11
18.10.2013;7,07
21.10.2013;7,08
22.10.2013;7,04
23.10.2013;7,03
24.10.2013;7,03
25.10.2013;7,05
28.10.2013;7,05
29.10.2013;7,06
30.10.2013;7,03
31.10.2013;7,08
01.11.2013;7
05.11.2013;7,04
06.11.2013;7,01
07.11.2013;7,14
08.11.2013;7,08
11.11.2013;7,13
12.11.2013;7,18
13.11.2013;7,18
14.11.2013;7,18
15.11.2013;7,18
18.11.2013;7,17
19.11.2013;7,18
20.11.2013;7,21
21.11.2013;7,25
22.11.2013;7,21
25.11.2013;7,23
26.11.2013;7,29
27.11.2013;7,32
28.11.2013;7,39
29.11.2013;7,4
02.12.2013;7,55
03.12.2013;7,59
04.12.2013;7,55
05.12.2013;7,56
06.12.2013;7,5
09.12.2013;7,45
10.12.2013;7,43
11.12.2013;7,41
12.12.2013;7,44
13.12.2013;7,44
16.12.2013;7,46
17.12.2013;7,47
18.12.2013;7,45
19.12.2013;7,45
20.12.2013;7,44
23.12.2013;7,42
24.12.2013;7,43
25.12.2013;7,18
26.12.2013;7,2
27.12.2013;7,15
30.12.2013;7,15
06.01.2014;7,97
08.01.2014;7,46
09.01.2014;7,21
10.01.2014;7,15
13.01.2014;7,18
14.01.2014;7,1
15.01.2014;7,15
16.01.2014;7,2
17.01.2014;7,18
20.01.2014;7,23
21.01.2014;7,29
22.01.2014;7,28
23.01.2014;7,29
24.01.2014;7,35
27.01.2014;7,44
28.01.2014;7,51
29.01.2014;7,48
30.01.2014;7,67
31.01.2014;7,67
03.02.2014;7,77
04.02.2014;7,58
05.02.2014;7,54
06.02.2014;7,53
07.02.2014;7,61
10.02.2014;7,49
11.02.2014;7,41
12.02.2014;7,44
13.02.2014;7,49
14.02.2014;7,54
17.02.2014;7,56
18.02.2014;7,53
19.02.2014;7,65
20.02.2014;7,66
21.02.2014;7,71
24.02.2014;7,59
25.02.2014;7,61
26.02.2014;7,74
27.02.2014;7,71
28.02.2014;7,73
03.03.2014;8,18
04.03.2014;8,11
05.03.2014;8,18
06.03.2014;8,25
07.03.2014;8,28
11.03.2014;8,46
12.03.2014;8,82
13.03.2014;8,93
14.03.2014;9,11
17.03.2014;8,85
18.03.2014;8,79
19.03.2014;8,72
20.03.2014;8,79
21.03.2014;8,87
24.03.2014;8,8
25.03.2014;8,74
26.03.2014;8,58
27.03.2014;8,63
28.03.2014;8,62
31.03.2014;8,37
01.04.2014;8,23
02.04.2014;8,47
03.04.2014;8,54
04.04.2014;8,43
07.04.2014;8,45
08.04.2014;8,38
09.04.2014;8,33
10.04.2014;8,35
11.04.2014;8,4
14.04.2014;8,47
15.04.2014;8,53
16.04.2014;8,61
17.04.2014;8,55
18.04.2014;8,36
21.04.2014;8,47
22.04.2014;8,49
23.04.2014;8,48
24.04.2014;8,47
25.04.2014;8,88
28.04.2014;9,1
29.04.2014;8,96
30.04.2014;8,86
02.05.2014;8,86
05.05.2014;8,94
06.05.2014;8,96
07.05.2014;8,81
08.05.2014;8,62
12.05.2014;8,63
13.05.2014;8,6
14.05.2014;8,65
15.05.2014;8,59
16.05.2014;8,59
19.05.2014;8,59
20.05.2014;8,59
21.05.2014;8,53
22.05.2014;8,51
23.05.2014;8,47
26.05.2014;8,37
27.05.2014;8,47
28.05.2014;8,49
29.05.2014;8,43
30.05.2014;8,4
02.06.2014;8,35
03.06.2014;8,37
04.06.2014;8,36
05.06.2014;8,34
06.06.2014;8,25
09.06.2014;8,17
10.06.2014;8,28
11.06.2014;8,27
16.06.2014;8,41
17.06.2014;8,36
18.06.2014;8,43
19.06.2014;8,32
20.06.2014;8,3
23.06.2014;8,29
24.06.2014;8,23
25.06.2014;8,24
26.06.2014;8,19
27.06.2014;8,2
30.06.2014;8,24
01.07.2014;8,22
02.07.2014;8,24
03.07.2014;8,26
04.07.2014;8,27
07.07.2014;8,31
08.07.2014;8,29
09.07.2014;8,28
10.07.2014;8,36
11.07.2014;8,4
14.07.2014;8,42
15.07.2014;8,48
16.07.2014;8,47
17.07.2014;8,72
18.07.2014;8,8
21.07.2014;8,85
22.07.2014;8,84
23.07.2014;8,78
24.07.2014;8,81
25.07.2014;9,01
28.07.2014;9,18
29.07.2014;9,29
30.07.2014;9,25
31.07.2014;9,22
01.08.2014;9,33
04.08.2014;9,45
05.08.2014;9,49
06.08.2014;9,59
07.08.2014;9,65
08.08.2014;9,6
11.08.2014;9,4
12.08.2014;9,3
13.08.2014;9,27
14.08.2014;9,16
15.08.2014;9,04
18.08.2014;9,13
19.08.2014;9,13
20.08.2014;9,15
21.08.2014;9,14
22.08.2014;9,08
25.08.2014;9,14
26.08.2014;9,11
27.08.2014;9,16
28.08.2014;9,32
29.08.2014;9,52
01.09.2014;9,69
02.09.2014;9,77
03.09.2014;9,55
04.09.2014;9,37
05.09.2014;9,44
08.09.2014;9,43
09.09.2014;9,41
10.09.2014;9,53
11.09.2014;9,54
12.09.2014;9,54
15.09.2014;9,57
16.09.2014;9,59
17.09.2014;9,48
18.09.2014;9,38
19.09.2014;9,46
22.09.2014;9,38
23.09.2014;9,26
24.09.2014;9,29
25.09.2014;9,07
26.09.2014;9,24
29.09.2014;9,28
30.09.2014;9,24
01.10.2014;9,34
02.10.2014;9,32
03.10.2014;9,46
06.10.2014;9,48
07.10.2014;9,49
08.10.2014;9,56
09.10.2014;9,56
10.10.2014;9,68
13.10.2014;9,6
14.10.2014;9,76
15.10.2014;9,77
16.10.2014;9,74
17.10.2014;9,69
20.10.2014;9,64
21.10.2014;9,67
22.10.2014;9,66
23.10.2014;9,64
24.10.2014;9,72
27.10.2014;9,76
28.10.2014;9,88
29.10.2014;9,93
30.10.2014;10
31.10.2014;9,95
03.11.2014;10,02
05.11.2014;10,02
06.11.2014;9,98
07.11.2014;10,06
10.11.2014;10,03
11.11.2014;10,12
12.11.2014;10,18
13.11.2014;10,18
14.11.2014;10,25
17.11.2014;10,28
18.11.2014;10,27
19.11.2014;10,31
20.11.2014;10,31
21.11.2014;10,25
24.11.2014;10,18
25.11.2014;10,35
26.11.2014;10,48
27.11.2014;10,38
28.11.2014;10,48
01.12.2014;10,82
02.12.2014;10,77
03.12.2014;11,07
04.12.2014;11,08
05.12.2014;11,45
08.12.2014;12,27
09.12.2014;12,82
10.12.2014;12,55
11.12.2014;12,41
12.12.2014;13,02
15.12.2014;13,43
16.12.2014;16,29
17.12.2014;14,82
18.12.2014;14,3
19.12.2014;14,62
22.12.2014;13,79
23.12.2014;14,08
24.12.2014;13,93
25.12.2014;14,14
26.12.2014;14,14
29.12.2014;14,21
30.12.2014;14,36
05.01.2015;14,07
06.01.2015;14,57
08.01.2015;14,5
09.01.2015;14,2
12.01.2015;15,8
13.01.2015;16,3
14.01.2015;16,31
15.01.2015;15,1
16.01.2015;14,46
19.01.2015;14,75
20.01.2015;14,77
21.01.2015;14,8
22.01.2015;14,61
23.01.2015;14,33
26.01.2015;14,91
27.01.2015;15,05
28.01.2015;14,95
29.01.2015;15,08
30.01.2015;14,52
02.02.2015;14,24
03.02.2015;13,65
04.02.2015;13,84
05.02.2015;13,63
06.02.2015;13,31
09.02.2015;13,19
10.02.2015;13,18
11.02.2015;13,26
12.02.2015;13,25
13.02.2015;12,87
16.02.2015;12,59
17.02.2015;12,47
18.02.2015;12,25
19.02.2015;12,06
20.02.2015;12,71
24.02.2015;13,26
25.02.2015;13,07
26.02.2015;13,31
27.02.2015;13,6
02.03.2015;13,91
03.03.2015;13,76
04.03.2015;13,43
05.03.2015;13,32
06.03.2015;13,05
10.03.2015;13,19
11.03.2015;13,25
12.03.2015;13,03
13.03.2015;13,01
16.03.2015;13,27
17.03.2015;13,16
18.03.2015;12,96
19.03.2015;13,24
20.03.2015;13,01
23.03.2015;12,81
24.03.2015;12,61
25.03.2015;12,3
26.03.2015;11,98
27.03.2015;11,99
30.03.2015;11,99
31.03.2015;12,17
01.04.2015;12,1
02.04.2015;11,83
03.04.2015;12,02
06.04.2015;11,94
07.04.2015;12
08.04.2015;11,84
09.04.2015;11,64
10.04.2015;11,36
13.04.2015;11,19
14.04.2015;11,31
15.04.2015;10,85
16.04.2015;10,83
17.04.2015;10,98
20.04.2015;11,12
21.04.2015;11,31
22.04.2015;11,4
23.04.2015;11,38
24.04.2015;11,19
27.04.2015;11,31
28.04.2015;11,31
29.04.2015;11,13
30.04.2015;10,89
05.05.2015;10,65
06.05.2015;10,57
07.05.2015;10,54
08.05.2015;10,6
12.05.2015;10,66
13.05.2015;10,63
14.05.2015;10,7
15.05.2015;10,65
18.05.2015;10,6
19.05.2015;10,59
20.05.2015;10,67
21.05.2015;10,51
22.05.2015;10,55
25.05.2015;10,52
26.05.2015;10,61
27.05.2015;10,72
28.05.2015;10,74
29.05.2015;10,73
01.06.2015;11,06
02.06.2015;10,98
